size,num_rooms,rent_price,location,url
180 m²,T1,"2,500€/monthParking included","Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33204200/
146 m²,T1,"1,400€/month","rua da Páscoa, 39, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/33610849/
289 m²,T2,"2,500€/month","Chiado - Pç. de Camões, Misericórdia",https://www.idealista.pt/en/imovel/33999680/
173 m²,T1,"2,500€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32536015/
275 m²,T2,"2,300€/monthParking included","Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33800184/
172 m²,T1,"3,000€/monthParking included","Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/31259341/
275 m²,T2,"1,500€/month1,600 €6%","rua da Voz do Operário, 42, Graça, São Vicente",https://www.idealista.pt/en/imovel/33972374/
268 m²,T2,"1,750€/month","rua da Páscoa, 39, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/33610821/
2126 m²,T2,"2,900€/monthParking included","Prazeres, Estrela",https://www.idealista.pt/en/imovel/33469049/
283 m²,T2,"1,500€/monthParking included","Santa Clara, Lisboa",https://www.idealista.pt/en/imovel/33814439/
1101 m²,T1,"3,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33967903/
268 m²,T2,"1,800€/monthParking included","Carriche - Hospital das Forças Armadas, Lumiar",https://www.idealista.pt/en/imovel/33564301/
2185 m²,T2,"6,200€/monthParking included","Pena, Arroios",https://www.idealista.pt/en/imovel/33457418/
2118 m²,T2,"3,000€/monthParking included","Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/33866479/
180 m²,T1,"2,500€/monthParking included","Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33855420/
161 m²,T1,"2,000€/monthParking included","Centro, Campolide",https://www.idealista.pt/en/imovel/33485775/
176 m²,T1,"2,800€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/29450099/
2111 m²,T2,"2,700€/monthParking included","Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/33468911/
2194 m²,T2,"3,000€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33908399/
2100 m²,T2,"2,200€/monthParking included",,https://www.idealista.pt/en/imovel/33930478/
280 m²,T2,"2,750€/month","rua João de Castilho, 31300321, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33778320/
184 m²,T1,"2,100€/monthParking included","Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/33849408/
2102 m²,T2,"3,800€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/29450102/
155 m²,T1,"2,000€/monthParking included","São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/33651806/
180 m²,T1,"1,800€/monthParking included","Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/31782696/
281 m²,T2,"3,200€/monthParking included","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33887718/
2126 m²,T2,"4,250€/monthParking included","Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34007014/
272 m²,T2,"1,800€/monthParking included","Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/33774677/
164 m²,T1,"1,950€/monthParking included","São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33873943/
185 m²,T1,"3,900€/monthParking included","Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/31958216/
163 m²,T1,"1,600€/month","Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33604600/
2117 m²,T2,"1,800€/monthParking included","rua Luís Braille, Nn, Torre de Belém, Belém",https://www.idealista.pt/en/imovel/34009117/
170 m²,T1,"1,900€/month2,150 €12%","avenida da Liberdade, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34036910/
161 m²,T1,"1,600€/month","rua Maria Pia, Prazeres - Maria Pia, Campo de Ourique",https://www.idealista.pt/en/imovel/33595712/
160 m²,T1,"1,300€/monthParking included","rua Manuel Marques, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/32367810/
172 m²,T1,"1,700€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969241/
2130 m²,T2,"1,500€/month1,800 €17%","rua Teixeira de Pascoais, 10, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/33976830/
1142 m²,T1,"2,300€/monthParking included2,700 €15%","rua Pereira Henriques, 6, Marvila, Lisboa",https://www.idealista.pt/en/imovel/33874880/
168 m²,T1,"1,250€/month1,450 €14%",,https://www.idealista.pt/en/imovel/33915516/
2100 m²,T2,"1,850€/monthParking included","rua Capitão-Mor Pedro Teixeira, 9, Restelo, Belém",https://www.idealista.pt/en/imovel/33778170/
293 m²,T2,"1,400€/month","avenida Almirante Reis, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34006199/
175 m²,T1,"1,520€/month1,600 €5%","rua da Bica de Duarte Belo, 66, Bica, Misericórdia",https://www.idealista.pt/en/imovel/32354671/
172 m²,T1,"1,650€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969233/
293 m²,T2,"1,750€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33225314/
270 m²,T2,"2,500€/monthParking included","rua da Atalaia, Nn, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/33474435/
2120 m²,T2,"2,450€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969248/
2113 m²,T2,"2,200€/month","avenida Miguel Torga, Nn, Nova Campolide, Campolide",https://www.idealista.pt/en/imovel/33948595/
191 m²,T1,"1,400€/monthParking included","rua Helena Vaz da Silva, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33971364/
2128 m²,T2,"2,300€/monthParking included","Beato, Lisboa",https://www.idealista.pt/en/imovel/33934784/
265 m²,T2,"1,800€/monthParking included2,000 €10%",,https://www.idealista.pt/en/imovel/34030346/
2144 m²,T2,"4,000€/monthParking included","avenida Gomes Pereira, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/32880914/
2109 m²,T2,"2,050€/month","rua Basílio Teles, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33810579/
298 m²,T2,"1,600€/month","Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33569001/
156 m²,T1,"1,900€/month","rua General Taborda, 25, Centro, Campolide",https://www.idealista.pt/en/imovel/33750568/
270 m²,T2,"1,500€/month","rua Lopes, 65, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/34032518/
2103 m²,T2,"2,600€/month","rua de Santa Justa, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33905924/
178 m²,T1,"2,100€/month","rua Vítor Cordon, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33945345/
170 m²,T1,"2,900€/monthParking included","rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33447651/
142 m²,T1,"1,200€/monthParking included","rua da Bela Vista à Graça, 31, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/33967823/
2113 m²,T2,"1,750€/monthParking included","rua Nova dos Mercadores, Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/34032650/
174 m²,T1,"2,500€/monthParking included","Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33593443/
298 m²,T2,"5,500€/monthGarageoptional100 €/month",,https://www.idealista.pt/en/imovel/30284475/
180 m²,T1,"2,000€/monthParking included","avenida Duque de Ávila, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33510393/
254 m²,T2,"1,350€/month","rua Augusto Gil, 31, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33933273/
180 m²,T1,"3,500€/monthGarageoptional100 €/month",,https://www.idealista.pt/en/imovel/30284397/
288 m²,T2,"2,000€/month2,200 €9%","travessa das Almas, 26, Lapa, Estrela",https://www.idealista.pt/en/imovel/32062561/
2120 m²,T2,"2,300€/monthParking included","avenida David Mourão-Ferreira, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33992791/
2144 m²,T2,"3,700€/month4,000 €7%","avenida Gomes Pereira, 13, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33861289/
2122 m²,T2,"4,150€/monthParking included","rua do Salitre, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/31520459/
140 m²,T1,"1,200€/month","rua Correnteza de Baixo, 9, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33991071/
2128 m²,T2,"2,150€/monthParking included","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/33978926/
277 m²,T2,"1,700€/month","rua Abade Faria, 47, Bairro dos Actores, Areeiro",https://www.idealista.pt/en/imovel/34034309/
2128 m²,T2,"1,980€/month","rua Gregório Lopes, 1524, Restelo, Belém",https://www.idealista.pt/en/imovel/33995771/
2119 m²,T2,"2,700€/month","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33460349/
169 m²,T1,"1,800€/monthParking included","Graça, São Vicente",https://www.idealista.pt/en/imovel/33923339/
2143 m²,T2,"3,750€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33615513/
2115 m²,T2,"1,800€/month1,950 €8%","rua Jorge Castilho, Casal Vistoso, Areeiro",https://www.idealista.pt/en/imovel/33861702/
269 m²,T2,"1,300€/month1,400 €7%","rua Doutor João Couto, 6, Fonte Nova - Calhariz, Benfica",https://www.idealista.pt/en/imovel/33986232/
157 m²,T1,"1,550€/month","Lapa, Estrela",https://www.idealista.pt/en/imovel/33795378/
2109 m²,T2,"3,000€/monthParking included","Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33906037/
298 m²,T2,"3,750€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33712161/
163 m²,T1,"2,865€/month","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33559872/
183 m²,T1,"1,700€/month1,800 €6%","Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/33923295/
2155 m²,T2,"2,400€/monthParking included2,600 €8%","Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/33939129/
281 m²,T2,"1,400€/month","praça Doutor Ernesto Roma, 7, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33797731/
2156 m²,T2,"2,100€/month","estrada da Cruz, Restelo, Belém",https://www.idealista.pt/en/imovel/33848883/
266 m²,T2,"1,400€/month1,500 €7%","Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33961648/
2125 m²,T2,"2,500€/monthParking included","Centro, Campolide",https://www.idealista.pt/en/imovel/34008522/
1108 m²,T1,"1,800€/monthParking included","rua do Beato, Beato, Lisboa",https://www.idealista.pt/en/imovel/33893069/
2227 m²,T2,"5,700€/monthParking included","Arco do Cego, Areeiro",https://www.idealista.pt/en/imovel/33114378/
275 m²,T2,"1,450€/monthParking included","rua Cidade de Rabat, 30, Estrada de Benfica, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33923677/
2157 m²,T2,"2,500€/month","rua Sampaio e Pina, Nn, Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/34026463/
2107 m²,T2,"2,500€/monthParking included","largo de Andaluz, 17, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33656481/
2105 m²,T2,"1,950€/monthParking included","Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33561923/
183 m²,T1,"3,500€/monthParking included","Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33940496/
2118 m²,T2,"2,200€/monthParking included","rua Natércia Freire, Alto dos Moinhos, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33976909/
143 m²,T1,"1,700€/month","avenida Dom Carlos I, 42 a, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33912501/
157 m²,T1,"1,225€/month","rua Gilberto Rola, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33675676/
2110 m²,T2,"1,600€/monthParking included","rua Joaquim Agostinho, Nn, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/34008595/
2130 m²,T2,"1,500€/month","Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33945154/
290 m²,T2,"1,400€/month","rua Bernardo Lima, 45, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33940527/
171 m²,T1,"1,650€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33725775/
282 m²,T2,"1,500€/month","rua Professor Santos Lucas, 32, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33978880/
2121 m²,T2,"2,550€/month","avenida Conde de Valbom, 82, Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33926406/
172 m²,T1,"1,700€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33722924/
272 m²,T2,"1,400€/month","largo São Martinho, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34041332/
185 m²,T1,"2,800€/month","rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34014247/
156 m²,T1,"1,450€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33725310/
2109 m²,T2,"3,800€/month","rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34004994/
286 m²,T2,900€/month949 €5%,"rua Direita de Palma, Nn, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34027844/
168 m²,T1,"2,950€/month","Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33884329/
2107 m²,T2,"2,300€/monthParking included","rua Daciano Costa, 2, Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/33971539/
160 m²,T1,"1,400€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33722607/
199 m²,T1,"2,300€/month","rua Vítor Cordon, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33905163/
269 m²,T2,"1,700€/monthParking included1,800 €6%","Igreja de Benfica, Benfica",https://www.idealista.pt/en/imovel/33975788/
159 m²,T1,"1,500€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33725672/
2120 m²,T2,"1,950€/monthParking included","rua Pascoal de Melo, 113, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33705217/
265 m²,T2,"1,300€/month","rua David Lopes, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33485863/
185 m²,T1,"1,400€/month","rua da Amendoeira, 9, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33502424/
140 m²,T1,"2,250€/monthParking included","rua do Salitre, 29, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33557761/
2116 m²,T2,"3,000€/monthParking included","avenida da Liberdade, 236, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33550776/
168 m²,T1,"1,350€/month","rua da Imprensa Nacional, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33938435/
280 m²,T2,"2,350€/month2,500 €6%","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33951457/
146 m²,T1,"2,200€/month","largo Rafael Bordalo Pinheiro, 13, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33389372/
2140 m²,T2,"1,800€/month","avenida Mediterrâneo, 3, Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/33912425/
270 m²,T2,"1,600€/month","rua das Praças, Nn, Lapa, Estrela",https://www.idealista.pt/en/imovel/33988549/
168 m²,T1,"1,700€/monthParking included","rua Domingos Monteiro, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33894343/
263 m²,T2,"1,600€/month","rua da Fé, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34004069/
291 m²,T2,"1,750€/month","rua António Lopes Ribeiro, 1, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33857689/
155 m²,T1,"1,600€/month","travessa da Arrochela, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/34020738/
2107 m²,T2,"1,850€/monthParking included","rua Joaquim Rocha Cabral, 5, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33782028/
185 m²,T1,"1,490€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33608334/
2114 m²,T2,"4,500€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925151/
170 m²,T1,"1,500€/month","rua Mário Castelhano, 14, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33912405/
2104 m²,T2,"3,500€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925222/
2118 m²,T2,"1,800€/month","rua Carlos de Oliveira, 3, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33235488/
2130 m²,T2,"2,900€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33490495/
173 m²,T1,"1,300€/monthParking included","alameda da Música, 21, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33954834/
148 m²,T1,"1,350€/month","Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34040270/
2140 m²,T2,"1,800€/month","avenida Mediterrâneo, 3, Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/33919133/
288 m²,T2,"1,800€/monthParking included","travessa de Santa Quitéria, 30, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/33842296/
169 m²,T1,"1,350€/month","rua do Poço dos Negros, 30, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/33822715/
270 m²,T2,"3,000€/month","rua João de Castilho, 3, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33535565/
2300 m²,T2,"7,900€/monthParking included","avenida Padre Manuel da Nóbrega, 6, Centro, Areeiro",https://www.idealista.pt/en/imovel/33981572/
292 m²,T2,"1,500€/month","rua de Alcântara, 2, Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/33747132/
2114 m²,T2,"3,800€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925223/
150 m²,T1,"1,200€/month","rua do Conde de Redondo, 44, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33838693/
2114 m²,T2,"4,200€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925135/
282 m²,T2,"1,550€/month","Telheiras, Lumiar",https://www.idealista.pt/en/imovel/34035545/
155 m²,T1,"1,400€/monthParking included","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33999953/
170 m²,T1,"1,200€/month","Centro, Belém",https://www.idealista.pt/en/imovel/33851131/
270 m²,T2,"1,500€/month1,600 €6%","Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/33999052/
2119 m²,T2,"2,780€/monthParking included","Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/34038073/
167 m²,T1,"1,200€/month","rua das Trinas, Nn, Lapa, Estrela",https://www.idealista.pt/en/imovel/34021402/
175 m²,T1,"1,900€/monthParking included","Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/33965192/
1100 m²,T1,"1,300€/month1,400 €7%","Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/33927136/
278 m²,T2,"1,550€/monthParking included1,650 €6%","rua do Ebro, Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/31458770/
173 m²,T1,"1,200€/month1,350 €11%","rua da Bela Vista à Graça, 53, Graça, São Vicente",https://www.idealista.pt/en/imovel/33915286/
2105 m²,T2,"1,990€/month2,100 €5%","avenida Infante Santo, 50, Lapa, Estrela",https://www.idealista.pt/en/imovel/33978370/
281 m²,T2,"1,400€/month","travessa Mercês, Nn, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/33939228/
261 m²,T2,900€/month949 €5%,"rua Direita de Palma, Nn, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33842670/
2108 m²,T2,"2,390€/month2,600 €8%","Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/34021080/
175 m²,T1,"1,300€/month","travessa Moinhos, Alto de Alcântara, Alcântara",https://www.idealista.pt/en/imovel/33973762/
297 m²,T2,"1,500€/month","rua Professor Reinaldo dos Santos, 30 C, Alto dos Moinhos, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33935313/
265 m²,T2,"1,400€/month",,https://www.idealista.pt/en/imovel/33869209/
2125 m²,T2,"2,600€/month","rua de São Domingos, Lapa, Estrela",https://www.idealista.pt/en/imovel/33970340/
153 m²,T1,"1,000€/month","rua do Benformoso, 165, Rossio - Martim Moniz, Santa Maria Maior",https://www.idealista.pt/en/imovel/34051312/
255 m²,T2,"1,900€/month","travessa do Rosário, 22, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33723092/
299 m²,T2,"4,500€/monthParking included","rua das Janelas Verdes, 38 - 1º b, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/33833000/
291 m²,T2,"1,450€/month1,600 €9%","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33804651/
268 m²,T2,"1,650€/month","praça São Paulo, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33893239/
2110 m²,T2,"2,500€/monthParking included","rua Luciano Cordeiro, Nn, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33620087/
280 m²,T2,"1,320€/month1,400 €6%","rua Afonso Lopes Vieira, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33872353/
291 m²,T2,"2,200€/month","rua Luciano Cordeiro, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33809987/
2188 m²,T2,"5,000€/monthParking included","rua das Janelas Verdes, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/33832992/
277 m²,T2,"1,420€/month","Estrada de Benfica, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34020473/
152 m²,T1,"2,000€/month","rua dos Remedios à Lapa, Lapa, Estrela",https://www.idealista.pt/en/imovel/33956433/
2121 m²,T2,"2,550€/monthParking included2,900 €12%","Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34010376/
143 m²,T1,"1,400€/month","rua da Páscoa, 39, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/33610817/
170 m²,T1,"1,400€/monthParking included1,500 €7%","Centro, Campolide",https://www.idealista.pt/en/imovel/33989565/
193 m²,T1,"2,450€/monthParking included2,650 €8%","avenida Duque de Loulé, 90, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33804025/
271 m²,T2,"2,250€/month2,400 €6%","largo de Santa Cruz do Castelo, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33999122/
171 m²,T1,"1,600€/month","rua Conde Sabugosa, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/33956262/
280 m²,T2,"1,200€/month","estrada de Benfica, 696, Portas de Benfica - Mercado de Benfica, Benfica",https://www.idealista.pt/en/imovel/33966497/
178 m²,T1,"2,600€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925241/
270 m²,T2,"1,600€/month1,700 €6%","rua do Benformoso, Rossio - Martim Moniz, Santa Maria Maior",https://www.idealista.pt/en/imovel/33843851/
294 m²,T2,"1,900€/monthParking included","Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/33766043/
178 m²,T1,"2,300€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925251/
174 m²,T1,"1,800€/monthParking included","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33851383/
178 m²,T1,"2,500€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925214/
174 m²,T1,"2,850€/monthParking included","Torre de Belém, Belém",https://www.idealista.pt/en/imovel/33477392/
161 m²,T1,"1,800€/month","rua Franklin 4, Lisboa, Lisboa, 1170-393, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/32508006/
280 m²,T2,"1,600€/month","rua Quintinha, Nn, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/33996669/
178 m²,T1,"2,400€/month","rua Miguel Lupi, 30, Lapa, Estrela",https://www.idealista.pt/en/imovel/33925252/
292 m²,T2,"2,500€/month","Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/32290915/
266 m²,T2,"1,200€/month","Marvila, Lisboa",https://www.idealista.pt/en/imovel/33989083/
2170 m²,T2,"5,500€/monthParking included6,000 €8%","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/30975576/
160 m²,T1,"1,400€/month1,500 €7%","Centro, Campolide",https://www.idealista.pt/en/imovel/33951035/
2121 m²,T2,"3,400€/monthParking included","Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33231987/
146 m²,T1,"1,500€/monthParking included1,600 €6%","rua Ferreira Lapa, 46, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33625278/
280 m²,T2,"1,700€/month1,800 €6%","largo da Graça, Graça, São Vicente",https://www.idealista.pt/en/imovel/33929209/
172 m²,T1,"1,800€/monthParking included","Graça, São Vicente",https://www.idealista.pt/en/imovel/34004969/
2122 m²,T2,"3,900€/monthParking included","Alto de Alcântara, Alcântara",https://www.idealista.pt/en/imovel/33822628/
273 m²,T2,"1,700€/month","Lapa, Estrela",https://www.idealista.pt/en/imovel/33852217/
272 m²,T2,"1,450€/month","rua b Ao Bairro da Liberdade, 85, Bairro da Serafina, Campolide",https://www.idealista.pt/en/imovel/34004859/
2137 m²,T2,"2,700€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33830915/
168 m²,T1,"1,600€/monthParking included","travessa Conceição da Glória, Nn, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/34012940/
159 m²,T1,"1,200€/month1,350 €11%","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33808791/
2144 m²,T2,"2,900€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33825241/
140 m²,T1,"1,600€/monthParking included","Marvila, Lisboa",https://www.idealista.pt/en/imovel/33964071/
